50.10005	5e-005	
49.8002	0.0002	
49.50125	0.00125	
49.2032	0.0032	
48.90605	0.00605	
48.6098	0.0098	
48.31445	0.01445	
48.02	0.02	
47.72645	0.02645	
47.4338	0.0338	
47.14205	0.04205	
46.8512	0.0512	
46.56125	0.06125	
46.2722	0.0722	
45.98405	0.08405	
45.6968	0.0968	
45.41045	0.11045	
45.125	0.125	
44.84045	0.14045	
44.5568	0.1568	
44.27405	0.17405	
43.9922	0.1922	
43.71125	0.21125	
43.4312	0.2312	
43.15205	0.25205	
42.8738	0.2738	
42.59645	0.29645	
42.32	0.32	
42.04445	0.34445	
41.7698	0.3698	
41.49605	0.39605	
41.2232	0.4232	
40.95125	0.45125	
40.6802	0.4802	
40.41005	0.51005	
40.1408	0.5408	
39.87245	0.57245	
39.605	0.605	
39.33845	0.63845	
39.0728	0.6728	
38.80805	0.70805	
38.5442	0.7442	
38.28125	0.78125	
38.0192	0.8192	
37.75805	0.85805	
37.4978	0.8978	
37.23845	0.93845	
36.98	0.98	
36.72245	1.02245	
36.4658	1.0658	
36.21005	1.11005	
35.9552	1.1552	
35.70125	1.20125	
35.4482	1.2482	
35.19605	1.29605	
34.9448	1.3448	
34.69445	1.39445	
34.445	1.445	
34.19645	1.49645	
33.9488	1.5488	
33.70205	1.60205	
33.4562	1.6562	
33.21125	1.71125	
32.9672	1.7672	
32.72405	1.82405	
32.4818	1.8818	
32.24045	1.94045	
32	2	
31.76045	2.06045	
31.5218	2.1218	
31.28405	2.18405	
31.0472	2.2472	
30.81125	2.31125	
30.5762	2.3762	
30.34205	2.44205	
30.1088	2.5088	
29.87645	2.57645	
29.645	2.645	
29.41445	2.71445	
29.1848	2.7848	
28.95605	2.85605	
28.7282	2.9282	
28.50125	3.00125	
28.2752	3.0752	
28.05005	3.15005	
27.8258	3.2258	
27.60245	3.30245	
27.38	3.38	
27.15845	3.45845	
26.9378	3.5378	
26.71805	3.61805	
26.4992	3.6992	
26.28125	3.78125	
26.0642	3.8642	
25.84805	3.94805	
25.6328	4.0328	
25.41845	4.11845	
25.205	4.205	
24.99245	4.29245	
24.7808	4.3808	
24.57005	4.47005	
24.3602	4.5602	
24.15125	4.65125	
23.9432	4.7432	
23.73605	4.83605	
23.5298	4.9298	
23.32445	5.02445	
23.12	5.12	
22.91645	5.21645	
22.7138	5.3138	
22.51205	5.41205	
22.3112	5.5112	
22.11125	5.61125	
21.9122	5.7122	
21.71405	5.81405	
21.5168	5.9168	
21.32045	6.02045	
21.125	6.125	
20.93045	6.23045	
20.7368	6.3368	
20.54405	6.44405	
20.3522	6.5522	
