0	6.49833
0.00233	6.49833
0.00467	6.49833
0.007	6.49833
0.00933	6.49833
0.01633	6.496
0.01867	6.496
0.021	6.496
0.02333	6.496
0.03033	6.49367
0.03267	6.49367
0.035	6.49367
0.03733	6.49367
0.04433	6.49133
0.04667	6.49133
0.049	6.49133
0.05133	6.49133
0.05833	6.489
0.06067	6.489
0.063	6.489
0.06533	6.489
0.07233	6.48667
0.07467	6.48667
0.077	6.48667
0.07933	6.48667
0.08633	6.48433
0.08867	6.48433
0.091	6.48433
0.09333	6.48433
0.10033	6.482
0.10267	6.482
0.105	6.482
0.10733	6.482
0.11433	6.47967
0.11667	6.47967
0.119	6.47967
0.12133	6.47967
0.12833	6.47733
0.13067	6.47733
0.133	6.47733
0.13533	6.47733
0.14233	6.475
0.14467	6.475
0.147	6.475
0.14933	6.475
0.15633	6.47267
0.15867	6.47267
0.161	6.47267
0.16333	6.47267
0.17033	6.47033
0.17267	6.47033
0.175	6.47033
0.17733	6.47033
0.18433	6.468
0.18667	6.468
0.189	6.468
0.19133	6.468
0.19833	6.46567
0.20067	6.46567
0.203	6.46567
0.20533	6.46567
0.21233	6.46333
0.21467	6.46333
0.217	6.46333
0.21933	6.46333
0.22633	6.461
0.22867	6.461
0.231	6.461
0.23333	6.461
0.24033	6.45867
0.24267	6.45867
0.245	6.45867
0.24733	6.45867
0.25433	6.45633
0.25667	6.45633
0.259	6.45633
0.26133	6.45633
0.26833	6.454
0.27067	6.454
0.273	6.454
0.27533	6.454
0.28233	6.45167
0.28467	6.45167
0.287	6.45167
0.28933	6.45167
0.29633	6.44933
0.29867	6.44933
0.301	6.44933
0.30333	6.44933
0.31033	6.447
0.31267	6.447
0.315	6.447
0.31733	6.447
0.32433	6.44467
0.32667	6.44467
0.329	6.44467
0.33133	6.44467
0.33833	6.44233
0.34067	6.44233
0.343	6.44233
0.34533	6.44233
0.35233	6.44
0.35467	6.44
0.357	6.44
0.35933	6.44
0.36633	6.43767
0.36867	6.43767
0.371	6.43767
0.37333	6.43767
0.38033	6.43533
0.38267	6.43533
0.385	6.43533
0.38733	6.43533
0.39433	6.433
0.39667	6.433
0.399	6.433
0.40133	6.433
0.40833	6.43067
0.41067	6.43067
0.413	6.43067
0.41533	6.43067
0.42233	6.42833
0.42467	6.42833
0.427	6.42833
0.42933	6.42833
0.43633	6.426
0.43867	6.426
0.441	6.426
0.44333	6.426
0.45033	6.42367
0.45267	6.42367
0.455	6.42367
0.45733	6.42367
0.46433	6.42133
0.46667	6.42133
0.469	6.42133
0.47133	6.42133
0.47833	6.419
0.48067	6.419
0.483	6.419
0.48533	6.419
0.49233	6.41667
0.49467	6.41667
0.497	6.41667
0.49933	6.41667
0.50633	6.41433
0.50867	6.41433
0.511	6.41433
0.51333	6.41433
0.52033	6.412
0.52267	6.412
0.525	6.412
0.52733	6.412
0.53433	6.40967
0.53667	6.40967
0.539	6.40967
0.54133	6.40967
0.54833	6.40733
0.55067	6.40733
0.553	6.40733
0.55533	6.40733
0.56233	6.405
0.56467	6.405
0.567	6.405
0.56933	6.405
0.57633	6.40267
0.57867	6.40267
0.581	6.40267
0.58333	6.40267
0.59033	6.40033
0.59267	6.40033
0.595	6.40033
0.59733	6.40033
0.60433	6.398
0.60667	6.398
0.609	6.398
0.61133	6.398
0.61833	6.39567
0.62067	6.39567
0.623	6.39567
0.62533	6.39567
0.63233	6.39333
0.63467	6.39333
0.637	6.39333
0.63933	6.39333
0.64633	6.391
0.64867	6.391
0.651	6.391
0.65333	6.391
0.66033	6.38867
0.66267	6.38867
0.665	6.38867
0.66733	6.38867
0.67433	6.38633
0.67667	6.38633
0.679	6.38633
0.68133	6.38633
0.68833	6.384
0.69067	6.384
0.693	6.384
0.69533	6.384
0.70233	6.38167
0.70467	6.38167
0.707	6.38167
0.70933	6.38167
0.71633	6.37933
0.71867	6.37933
0.721	6.37933
0.72333	6.37933
0.73033	6.377
0.73267	6.377
0.735	6.377
0.73733	6.377
0.74433	6.37467
0.74667	6.37467
0.749	6.37467
0.75133	6.37467
0.75833	6.37233
0.76067	6.37233
0.763	6.37233
0.76533	6.37233
0.77233	6.37
0.77467	6.37
0.777	6.37
0.77933	6.37
0.78633	6.36767
0.78867	6.36767
0.791	6.36767
0.79333	6.36767
0.80033	6.36533
0.80267	6.36533
0.805	6.36533
0.80733	6.36533
0.81433	6.363
0.81667	6.363
0.819	6.363
0.82133	6.363
0.82833	6.36067
0.83067	6.36067
0.833	6.36067
0.83533	6.36067
0.84233	6.35833
0.84467	6.35833
0.847	6.35833
0.84933	6.35833
0.85633	6.356
0.85867	6.356
0.861	6.356
0.86333	6.356
0.87033	6.35367
0.87267	6.35367
0.875	6.35367
0.87733	6.35367
0.88433	6.35133
0.88667	6.35133
0.889	6.35133
0.89133	6.35133
0.89833	6.349
0.90067	6.349
0.903	6.349
0.90533	6.349
0.91233	6.34667
0.91467	6.34667
0.917	6.34667
0.91933	6.34667
0.92633	6.34433
0.92867	6.34433
0.931	6.34433
0.93333	6.34433
