250	100	
249.875	102.5	
249.75	105	
249.625	107.5	
249.5	110	
249.375	112.5	
249.25	115	
249.125	117.5	
249	120	
248.875	122.5	
248.75	125	
248.625	127.5	
248.5	130	
248.375	132.5	
248.25	135	
248.125	137.5	
248	140	
247.875	142.5	
247.75	145	
247.625	147.5	
247.5	150	
247.375	152.5	
247.25	155	
247.125	157.5	
247	160	
246.875	162.5	
246.75	165	
246.625	167.5	
246.5	170	
246.375	172.5	
246.25	175	
246.125	177.5	
246	180	
245.875	182.5	
245.75	185	
245.625	187.5	
245.5	190	
245.375	192.5	
245.25	195	
245.125	197.5	
245	200	
245.0625	198.75	
245.1875	196.25	
245.3125	193.75	
245.4375	191.25	
245.5625	188.75	
245.6875	186.25	
245.8125	183.75	
245.9375	181.25	
246.0625	178.75	
246.1875	176.25	
246.3125	173.75	
246.4375	171.25	
246.5625	168.75	
246.6875	166.25	
246.8125	163.75	
246.9375	161.25	
247.0625	158.75	
247.1875	156.25	
247.3125	153.75	
247.4375	151.25	
247.5625	148.75	
247.6875	146.25	
247.8125	143.75	
247.9375	141.25	
248.0625	138.75	
248.1875	136.25	
248.3125	133.75	
248.4375	131.25	
248.5625	128.75	
248.6875	126.25	
248.8125	123.75	
248.9375	121.25	
249.0625	118.75	
249.1875	116.25	
249.3125	113.75	
249.4375	111.25	
249.5625	108.75	
249.6875	106.25	
249.8125	103.75	
249.9375	101.25	
