5.005	5.005	
4.99	4.99	
4.975	4.975	
4.96	4.96	
4.945	4.945	
4.93	4.93	
4.915	4.915	
4.9	4.9	
4.885	4.885	
4.87	4.87	
4.855	4.855	
4.84	4.84	
4.825	4.825	
4.81	4.81	
4.795	4.795	
4.78	4.78	
4.765	4.765	
4.75	4.75	
4.735	4.735	
4.72	4.72	
4.705	4.705	
4.69	4.69	
4.675	4.675	
4.66	4.66	
4.645	4.645	
4.63	4.63	
4.615	4.615	
4.6	4.6	
4.585	4.585	
4.57	4.57	
4.555	4.555	
4.54	4.54	
4.525	4.525	
4.51	4.51	
4.495	4.495	
4.48	4.48	
4.465	4.465	
4.45	4.45	
4.435	4.435	
4.42	4.42	
4.405	4.405	
4.39	4.39	
4.375	4.375	
4.36	4.36	
4.345	4.345	
4.33	4.33	
4.315	4.315	
4.3	4.3	
4.285	4.285	
4.27	4.27	
4.255	4.255	
4.24	4.24	
4.225	4.225	
4.21	4.21	
4.195	4.195	
4.18	4.18	
4.165	4.165	
4.15	4.15	
4.135	4.135	
4.12	4.12	
4.105	4.105	
4.09	4.09	
4.075	4.075	
4.06	4.06	
4.045	4.045	
4.03	4.03	
4.015	4.015	
4	4	
3.985	3.985	
3.97	3.97	
3.955	3.955	
3.94	3.94	
3.925	3.925	
3.91	3.91	
3.895	3.895	
3.88	3.88	
3.865	3.865	
3.85	3.85	
3.835	3.835	
3.82	3.82	
3.805	3.805	
3.79	3.79	
3.775	3.775	
3.76	3.76	
3.745	3.745	
3.73	3.73	
3.715	3.715	
3.7	3.7	
3.685	3.685	
3.67	3.67	
3.655	3.655	
3.64	3.64	
3.625	3.625	
3.61	3.61	
3.595	3.595	
3.58	3.58	
3.565	3.565	
3.55	3.55	
3.535	3.535	
3.52	3.52	
3.505	3.505	
3.49	3.49	
3.475	3.475	
3.46	3.46	
3.445	3.445	
3.43	3.43	
3.415	3.415	
3.4	3.4	
3.385	3.385	
3.37	3.37	
3.355	3.355	
3.34	3.34	
3.325	3.325	
3.31	3.31	
3.295	3.295	
3.28	3.28	
3.265	3.265	
3.25	3.25	
3.235	3.235	
3.22	3.22	
3.205	3.205	
3.19	3.19	
3.175	3.175	
3.16	3.16	
3.145	3.145	
3.13	3.13	
3.115	3.115	
3.1	3.1	
3.085	3.085	
3.07	3.07	
3.055	3.055	
3.04	3.04	
3.025	3.025	
3.01	3.01	
2.995	2.995	
2.98	2.98	
2.965	2.965	
2.95	2.95	
2.935	2.935	
2.92	2.92	
2.905	2.905	
2.89	2.89	
2.875	2.875	
2.86	2.86	
2.845	2.845	
2.83	2.83	
2.815	2.815	
2.8	2.8	
2.785	2.785	
2.77	2.77	
2.755	2.755	
2.74	2.74	
2.725	2.725	
2.71	2.71	
2.695	2.695	
2.68	2.68	
2.665	2.665	
2.65	2.65	
2.635	2.635	
2.62	2.62	
2.605	2.605	
2.59	2.59	
2.575	2.575	
2.56	2.56	
2.545	2.545	
2.53	2.53	
2.515	2.515	
2.5	2.5	
2.485	2.485	
2.47	2.47	
2.455	2.455	
2.44	2.44	
2.425	2.425	
2.41	2.41	
2.395	2.395	
2.38	2.38	
2.365	2.365	
2.35	2.35	
2.335	2.335	
2.32	2.32	
