5	1	4.96	0	4.96	0.2	
5	1	4.92	0	4.96	0.2	
5	1	4.88	0	4.96	0.2	
5	1	4.88	0	1	0	
5	1	4.8	0	4.96	0.2	
5	1	4.8	0	1	0	
5	1	4.76	0	1.08	0.4	
5	1	4.72	0	4.96	0.2	
5	1	4.72	0	1	0	
5	1	4.68	0	1.08	0.4	
5	1	4.64	0	4.96	0.2	
5	1	4.64	0	1	0	
5	1	4.6	0	1.08	0.4	
5	1	4.56	0	1.04	0.2	
5	1	4.52	0	1.08	0.4	
5	1	4.48	0	1.04	0.2	
5	1	4.44	0	1.08	0.4	
5	1	4.4	0	4.96	0.2	
5	1	4.4	0	1	0	
5	1	4.36	0	1.08	0.4	
5	1	4.32	0	4.96	0.2	
5	1	4.32	0	1	0	
5	1	4.28	0	1.08	0.4	
5	1	4.24	0	4.96	0.2	
5	1	4.24	0	1	0	
5	1	4.16	0	4.96	0.2	
5	1	4.16	0	1	0	
5	1	4.12	0	1.08	0.4	
5	1	4.08	0	4.96	0.2	
5	1	4.08	0	1	0	
5	1	4	0	1.04	0.2	
5	1	3.92	0	4.96	0.2	
5	1	3.88	0	4.96	0.2	
5	1	3.84	0	1.04	0.2	
5	1	3.76	0	1.04	0.2	
5	1	3.72	0	1	0	
5	1	3.64	0	1.04	0.2	
5	1	3.6	0	1	0	
5	1	3.56	0	1	0	
5	1	3.48	0	4.96	0.2	
5	1	3.44	0	4.96	0.2	
5	1	3.4	0	4.96	0.2	
5	1	3.36	0	4.92	0.4	
5	1	3.32	0	4.96	0.2	
5	1	3.28	0	4.96	0.2	
5	1	3.24	0	4.96	0.2	
5	1	3.2	0	4.96	0.2	
5	1	3.16	0	4.92	0.4	
5	1	3.12	0	4.96	0.2	
5	1	3.08	0	4.92	0.4	
5	1	3.04	0	4.96	0.2	
5	1	3	0	1.04	0.2	
5	1	2.96	0	1	0	
5	1	2.88	0	4.96	0.2	
5	1	2.84	0	1.04	0.2	
5	1	2.76	0	1.04	0.2	
5	1	2.68	0	4.96	0.2	
5	1	2.64	0	1.04	0.2	
5	1	2.56	0	1.04	0.2	
5	1	2.52	0	1	0	
5	1	2.44	0	1.04	0.2	
5	1	2.4	0	1	0	
5	1	2.36	0	1	0	
5	1	2.28	0	4.96	0.2	
5	1	2.24	0	4.96	0.2	
5	1	2.2	0	4.96	0.2	
5	1	2.16	0	1.04	0.2	
5	1	2.08	0	4.96	0.2	
5	1	2.04	0	4.96	0.2	
5	1	2	0	4.96	0.2	
5	1	1.96	0	1.04	0.2	
5	1	1.88	0	1.04	0.2	
5	1	1.84	0	1	0	
5	1	1.76	0	1.04	0.2	
5	1	1.68	0	1.04	0.2	
5	1	1.6	0	4.96	0.2	
5	1	1.56	0	1.04	0.2	
5	1	1.52	0	1	0	
5	1	1.44	0	1	0	
5	1	1.2	0	1	0	
5	1	1.04	0	4.96	0.2	
5	1	1	0	1	0	
5	1	1.08	0	4.96	0.2	
5	1	1.12	0	4.96	0.2	
5	1	1.16	0	4.96	0.2	
5	1	1.24	0	4.96	0.2	
5	1	1.28	0	4.96	0.2	
5	1	1.32	0	4.96	0.2	
5	1	1.36	0	4.96	0.2	
5	1	1.4	0	4.96	0.2	
5	1	1.48	0	4.96	0.2	
5	1	1.56	0	1	0	
5	1	1.6	0	1.04	0.2	
5	1	1.64	0	4.96	0.2	
5	1	1.68	0	4.96	0.2	
5	1	1.72	0	4.96	0.2	
5	1	1.76	0	4.96	0.2	
5	1	1.8	0	4.96	0.2	
5	1	1.88	0	1	0	
5	1	1.92	0	1	0	
5	1	1.96	0	1	0	
5	1	2	0	1.04	0.2	
5	1	2.08	0	1.04	0.2	
5	1	2.12	0	4.96	0.2	
5	1	2.16	0	4.96	0.2	
5	1	2.24	0	1.04	0.2	
5	1	2.32	0	1	0	
5	1	2.36	0	1.04	0.2	
5	1	2.44	0	1	0	
5	1	2.48	0	1	0	
5	1	2.52	0	1.04	0.2	
5	1	2.56	0	4.96	0.2	
5	1	2.6	0	4.96	0.2	
5	1	2.64	0	4.96	0.2	
5	1	2.72	0	1	0	
5	1	2.76	0	1	0	
5	1	2.8	0	1	0	
5	1	2.84	0	1	0	
5	1	2.88	0	1.04	0.2	
5	1	2.92	0	4.96	0.2	
5	1	3	0	1	0	
5	1	3.04	0	1.04	0.2	
5	1	3.08	0	1	0	
5	1	3.12	0	1.04	0.2	
5	1	3.16	0	1	0	
5	1	3.2	0	1.04	0.2	
5	1	3.24	0	1.04	0.2	
5	1	3.28	0	1.04	0.2	
5	1	3.32	0	1.04	0.2	
5	1	3.36	0	1	0	
5	1	3.4	0	1.04	0.2	
5	1	3.44	0	1.04	0.2	
5	1	3.48	0	1.04	0.2	
5	1	3.52	0	4.96	0.2	
5	1	3.6	0	1.04	0.2	
5	1	3.64	0	4.96	0.2	
5	1	3.68	0	4.96	0.2	
5	1	3.76	0	1	0	
5	1	3.8	0	1	0	
5	1	3.84	0	1	0	
5	1	3.88	0	1.04	0.2	
5	1	3.96	0	1	0	
5	1	4	0	1	0	
5	1	4.04	0	1	0	
5	1	4.08	0	1.04	0.2	
5	1	4.16	0	1.04	0.2	
5	1	4.2	0	1.08	0.4	
5	1	4.24	0	1.04	0.2	
5	1	4.32	0	1.04	0.2	
5	1	4.4	0	1.04	0.2	
5	1	4.48	0	1	0	
5	1	4.48	0	4.96	0.2	
5	1	4.56	0	1	0	
5	1	4.56	0	4.96	0.2	
5	1	4.64	0	1.04	0.2	
5	1	4.72	0	1.04	0.2	
5	1	4.8	0	1.04	0.2	
5	1	4.84	0	1.08	0.4	
5	1	4.88	0	1.04	0.2	
4.9	1	1.2	0	1	0	
4.8	1	1.2	0	1	0	
4.8	1	1	0	1	0	
4.8	1	1.12	0	1	0	
4.8	1	1.24	0	1	0	
4.8	1	1.32	0	1	0	
4.8	1	1.4	0	1	0	
4.9	1	1.08	0	1	0	
4.9	1	1.12	0	1	0	
4.9	1	1.16	0	1	0	
4.9	1	1.24	0	1	0	
4.9	1	1.28	0	1	0	
4.9	1	1.32	0	1	0	
4.9	1	1.36	0	1	0	
4.9	1	1.4	0	1	0	
4.7	0.9	1.04	0	1	0	
4.6	0.9	1.04	0	1	0	
4.5	0.9	1.04	0	1	0	
4.5	0.9	1.08	0	1	0	
4.5	0.9	1.16	0	1	0	
4.5	0.9	1.28	0	1	0	
4.5	0.9	1.36	0	1	0	
4.6	0.9	1.08	0	1	0	
4.6	0.9	1.16	0	1	0	
4.6	0.9	1.28	0	1	0	
4.6	0.9	1.36	0	1	0	
4.7	0.9	1.08	0	1	0	
4.7	0.9	1.12	0	1	0	
4.7	0.9	1.16	0	1	0	
4.7	0.9	1.24	0	1	0	
4.7	0.9	1.28	0	1	0	
4.7	0.9	1.32	0	1	0	
4.7	0.9	1.36	0	1	0	
4.7	0.9	1.4	0	1	0	
4.4	0.8	1.04	0	1	0	
4.3	0.8	1.04	0	1	0	
4.2	0.8	1.04	0	1	0	
4.2	0.8	1.08	0	1	0	
4.2	0.8	1.16	0	1	0	
4.2	0.8	1.28	0	1	0	
4.2	0.8	1.36	0	1	0	
4.3	0.8	1.08	0	1	0	
4.3	0.8	1.16	0	1	0	
4.3	0.8	1.28	0	1	0	
4.3	0.8	1.36	0	1	0	
4.4	0.8	1.08	0	1	0	
4.4	0.8	1.12	0	1	0	
4.4	0.8	1.16	0	1	0	
4.4	0.8	1.24	0	1	0	
4.4	0.8	1.28	0	1	0	
4.4	0.8	1.32	0	1	0	
4.4	0.8	1.36	0	1	0	
4.4	0.8	1.4	0	1	0	
4.1	0.7	1.04	0	1	0	
4.1	0.7	1	0	1	0	
0	2	3.76	0	1.04	0.2	
0	2	3.72	0	1	0	
0	2	3.64	0	1.04	0.2	
0	2	3.6	0	1	0	
0	2	3.56	0	1	0	
0	2	3	0	1.04	0.2	
0	2	2.96	0	1	0	
0	2	2.84	0	1.04	0.2	
0	2	2.76	0	1.04	0.2	
0	2	2.64	0	1.04	0.2	
0	2	2.56	0	1.04	0.2	
0	2	2.52	0	1	0	
0	2	2.44	0	1.04	0.2	
0	2	2.4	0	1	0	
0	2	2.36	0	1	0	
0	2	2.16	0	1.04	0.2	
0	2	1.96	0	1.04	0.2	
0	2	1.88	0	1.04	0.2	
0	2	1.84	0	1	0	
0	2	1.76	0	1.04	0.2	
0	2	1.68	0	1.04	0.2	
0	2	1.56	0	1.04	0.2	
0	2	1.52	0	1	0	
0	2	1.44	0	1	0	
0	2	1.2	0	1	0	
0	2	1	0	1	0	
0	2	1.56	0	1	0	
0	2	1.6	0	1.04	0.2	
0	2	1.88	0	1	0	
0	2	1.92	0	1	0	
0	2	1.96	0	1	0	
0	2	2	0	1.04	0.2	
0	2	2.08	0	1.04	0.2	
0	2	2.24	0	1.04	0.2	
0	2	2.32	0	1	0	
0	2	2.36	0	1.04	0.2	
0	2	2.44	0	1	0	
0	2	2.48	0	1	0	
0	2	2.52	0	1.04	0.2	
0	2	2.72	0	1	0	
0	2	2.76	0	1	0	
0	2	2.8	0	1	0	
0	2	2.84	0	1	0	
0	2	2.88	0	1.04	0.2	
0	2	3	0	1	0	
0	2	3.04	0	1.04	0.2	
0	2	3.08	0	1	0	
0	2	3.12	0	1.04	0.2	
0	2	3.16	0	1	0	
0	2	3.2	0	1.04	0.2	
0	2	3.24	0	1.04	0.2	
0	2	3.28	0	1.04	0.2	
0	2	3.32	0	1.04	0.2	
0	2	3.36	0	1	0	
0	2	3.4	0	1.04	0.2	
0	2	3.44	0	1.04	0.2	
0	2	3.48	0	1.04	0.2	
0	2	3.6	0	1.04	0.2	
0	2	3.76	0	1	0	
0.1	1.9	1	0	1	0	
0.2	1.8	1	0	1	0	
0.3	1.7	1	0	1	0	
0.4	1.6	1	0	1	0	
0.5	1.5	1	0	1	0	
0.6	1.4	1	0	1	0	
0.7	1.3	1	0	1	0	
0.8	1.2	1	0	1	0	
0.9	1.1	1	0	1	0	
0.8	1.2	1.04	0	1	0	
0.7	1.3	1.04	0	1	0	
0.6	1.4	1.08	0	1	0	
0.6	1.4	1.04	0	1	0	
0.5	1.5	1.08	0	1	0	
0.5	1.5	1.04	0	1	0	
0.4	1.6	1.12	0	1	0	
0.4	1.6	1.08	0	1	0	
0.4	1.6	1.04	0	1	0	
0.3	1.7	1.12	0	1	0	
0.3	1.7	1.08	0	1	0	
0.3	1.7	1.04	0	1	0	
0.2	1.8	1.12	0	1	0	
0.2	1.8	1.08	0	1	0	
0.2	1.8	1.04	0	1	0	
0.1	1.9	1.16	0	1	0	
0.1	1.9	1.12	0	1	0	
0.1	1.9	1.08	0	1	0	
0.1	1.9	1.04	0	1	0	
0	2	3.72	0	1.04	0.2	
0	2	3.68	0	1	0	
0	2	3.64	0	1	0	
0	2	3.56	0	1.04	0.2	
0	2	3.52	0	1	0	
0	2	2.96	0	1.04	0.2	
0	2	2.92	0	1	0	
0	2	2.68	0	1.04	0.2	
0	2	2.64	0	1	0	
0	2	2.6	0	1	0	
0	2	2.56	0	1	0	
0	2	2.4	0	1.04	0.2	
0	2	2.28	0	1.04	0.2	
0	2	2.2	0	1.04	0.2	
0	2	2.16	0	1	0	
0	2	2.12	0	1	0	
0	2	2.04	0	1.04	0.2	
0	2	1.84	0	1.04	0.2	
0	2	1.8	0	1	0	
0	2	1.76	0	1	0	
0	2	1.72	0	1	0	
0	2	1.68	0	1	0	
0	2	1.64	0	1	0	
0	2	1.52	0	1.04	0.2	
0	2	1.48	0	1	0	
0	2	1.4	0	1	0	
0	2	1.36	0	1	0	
0	2	1.32	0	1	0	
0	2	1.28	0	1	0	
0	2	1.24	0	1	0	
0	2	1.16	0	1	0	
0	2	1.12	0	1	0	
0	2	1.08	0	1	0	
0	2	1.04	0	1	0	
0	2	1.6	0	1	0	
0	2	1.64	0	1.04	0.2	
0	2	1.72	0	1.04	0.2	
0	2	1.8	0	1.04	0.2	
0	2	1.92	0	1.04	0.2	
0	2	2	0	1	0	
0	2	2.04	0	1	0	
0	2	2.08	0	1	0	
0	2	2.12	0	1.04	0.2	
0	2	2.2	0	1	0	
0	2	2.24	0	1	0	
0	2	2.28	0	1	0	
0	2	2.32	0	1.04	0.2	
0	2	2.48	0	1.04	0.2	
0	2	2.6	0	1.04	0.2	
0	2	2.68	0	1	0	
0	2	2.72	0	1.04	0.2	
0	2	2.8	0	1.04	0.2	
0	2	2.88	0	1	0	
0	2	2.92	0	1.04	0.2	
0	2	3.04	0	1	0	
0	2	3.08	0	1.04	0.2	
0	2	3.12	0	1	0	
0	2	3.16	0	1.04	0.2	
0	2	3.2	0	1	0	
0	2	3.24	0	1	0	
0	2	3.28	0	1	0	
0	2	3.32	0	1	0	
0	2	3.36	0	1.04	0.2	
0	2	3.4	0	1	0	
0	2	3.44	0	1	0	
0	2	3.48	0	1	0	
0	2	3.52	0	1.04	0.2	
0	2	3.68	0	1.04	0.2	
1	1	1	0	1	0	
4.1	0.7	1.4	0	1	0	
4.1	0.7	1.36	0	1	0	
4.1	0.7	1.32	0	1	0	
4.1	0.7	1.28	0	1	0	
4.1	0.7	1.24	0	1	0	
4.1	0.7	1.16	0	1	0	
4.1	0.7	1.12	0	1	0	
4.1	0.7	1.08	0	1	0	
4.1	0.7	1.2	0	1	0	
4.4	0.8	1	0	1	0	
4.3	0.8	1.32	0	1	0	
4.3	0.8	1.24	0	1	0	
4.3	0.8	1.12	0	1	0	
4.3	0.8	1	0	1	0	
4.2	0.8	1.32	0	1	0	
4.2	0.8	1.24	0	1	0	
4.2	0.8	1.12	0	1	0	
4.2	0.8	1	0	1	0	
4.2	0.8	1.2	0	1	0	
4.3	0.8	1.2	0	1	0	
4.4	0.8	1.2	0	1	0	
4.7	0.9	1	0	1	0	
4.6	0.9	1.32	0	1	0	
4.6	0.9	1.24	0	1	0	
4.6	0.9	1.12	0	1	0	
4.6	0.9	1	0	1	0	
4.5	0.9	1.32	0	1	0	
4.5	0.9	1.24	0	1	0	
4.5	0.9	1.12	0	1	0	
4.5	0.9	1	0	1	0	
4.5	0.9	1.2	0	1	0	
4.6	0.9	1.2	0	1	0	
4.7	0.9	1.2	0	1	0	
4.7	0.9	1.44	0	1	0	
4.9	1	1	0	1	0	
4.8	1	1.36	0	1	0	
4.8	1	1.28	0	1	0	
4.8	1	1.16	0	1	0	
4.8	1	1.08	0	1	0	
4.8	1	1.04	0	1	0	
4.9	1	1.04	0	1	0	
5	1	4.92	0	1.04	0.2	
5	1	4.84	0	4.96	0.2	
5	1	4.84	0	1	0	
5	1	4.76	0	1.04	0.2	
5	1	4.68	0	1.04	0.2	
5	1	4.6	0	1.04	0.2	
5	1	4.56	0	1.08	0.4	
5	1	4.52	0	1.04	0.2	
5	1	4.48	0	1.08	0.4	
5	1	4.44	0	1.04	0.2	
5	1	4.36	0	1.04	0.2	
5	1	4.28	0	1.04	0.2	
5	1	4.2	0	4.96	0.2	
5	1	4.2	0	1	0	
5	1	4.12	0	1.04	0.2	
5	1	4.04	0	4.96	0.2	
5	1	4	0	4.96	0.2	
5	1	3.96	0	4.96	0.2	
5	1	3.92	0	1.04	0.2	
5	1	3.84	0	4.96	0.2	
5	1	3.8	0	4.96	0.2	
5	1	3.76	0	4.96	0.2	
5	1	3.72	0	1.04	0.2	
5	1	3.68	0	1	0	
5	1	3.64	0	1	0	
5	1	3.56	0	1.04	0.2	
5	1	3.52	0	1	0	
5	1	3.44	0	4.92	0.4	
5	1	3.4	0	4.92	0.4	
5	1	3.36	0	4.96	0.2	
5	1	3.32	0	4.92	0.4	
5	1	3.28	0	4.92	0.4	
5	1	3.24	0	4.92	0.4	
5	1	3.2	0	4.92	0.4	
5	1	3.16	0	4.96	0.2	
5	1	3.12	0	4.92	0.4	
5	1	3.08	0	4.96	0.2	
5	1	3.04	0	4.92	0.4	
5	1	3	0	4.96	0.2	
5	1	2.96	0	1.04	0.2	
5	1	2.92	0	1	0	
5	1	2.84	0	4.96	0.2	
5	1	2.8	0	4.96	0.2	
5	1	2.76	0	4.96	0.2	
5	1	2.72	0	4.96	0.2	
5	1	2.68	0	1.04	0.2	
5	1	2.64	0	1	0	
5	1	2.6	0	1	0	
5	1	2.56	0	1	0	
5	1	2.48	0	4.96	0.2	
5	1	2.44	0	4.96	0.2	
5	1	2.4	0	1.04	0.2	
5	1	2.32	0	4.96	0.2	
5	1	2.28	0	1.04	0.2	
5	1	2.2	0	1.04	0.2	
5	1	2.16	0	1	0	
5	1	2.12	0	1	0	
5	1	2.04	0	1.04	0.2	
5	1	1.96	0	4.96	0.2	
5	1	1.92	0	4.96	0.2	
5	1	1.88	0	4.96	0.2	
5	1	1.84	0	1.04	0.2	
5	1	1.8	0	1	0	
5	1	1.76	0	1	0	
5	1	1.72	0	1	0	
5	1	1.68	0	1	0	
5	1	1.64	0	1	0	
5	1	1.56	0	4.96	0.2	
5	1	1.52	0	1.04	0.2	
5	1	1.48	0	1	0	
5	1	1.4	0	1	0	
5	1	1.36	0	1	0	
5	1	1.32	0	1	0	
5	1	1.28	0	1	0	
5	1	1.24	0	1	0	
5	1	1.16	0	1	0	
5	1	1.12	0	1	0	
5	1	1.08	0	1	0	
5	1	1.04	0	1	0	
5	1	1.08	0	4.92	0.4	
5	1	1.2	0	4.96	0.2	
5	1	1.44	0	4.96	0.2	
5	1	1.52	0	4.96	0.2	
5	1	1.6	0	1	0	
5	1	1.64	0	1.04	0.2	
5	1	1.72	0	1.04	0.2	
5	1	1.8	0	1.04	0.2	
5	1	1.84	0	4.96	0.2	
5	1	1.92	0	1.04	0.2	
5	1	2	0	1	0	
5	1	2.04	0	1	0	
5	1	2.08	0	1	0	
5	1	2.12	0	1.04	0.2	
5	1	2.2	0	1	0	
5	1	2.24	0	1	0	
5	1	2.28	0	1	0	
5	1	2.32	0	1.04	0.2	
5	1	2.36	0	4.96	0.2	
5	1	2.4	0	4.96	0.2	
5	1	2.48	0	1.04	0.2	
5	1	2.52	0	4.96	0.2	
5	1	2.6	0	1.04	0.2	
5	1	2.68	0	1	0	
5	1	2.72	0	1.04	0.2	
5	1	2.8	0	1.04	0.2	
5	1	2.88	0	1	0	
5	1	2.92	0	1.04	0.2	
5	1	2.96	0	4.96	0.2	
5	1	3.04	0	1	0	
5	1	3.08	0	1.04	0.2	
5	1	3.12	0	1	0	
5	1	3.16	0	1.04	0.2	
5	1	3.2	0	1	0	
5	1	3.24	0	1	0	
5	1	3.28	0	1	0	
5	1	3.32	0	1	0	
5	1	3.36	0	1.04	0.2	
5	1	3.4	0	1	0	
5	1	3.44	0	1	0	
5	1	3.48	0	1	0	
5	1	3.52	0	1.04	0.2	
5	1	3.56	0	4.96	0.2	
5	1	3.6	0	4.96	0.2	
5	1	3.68	0	1.04	0.2	
5	1	3.72	0	4.96	0.2	
5	1	3.8	0	1.04	0.2	
5	1	3.88	0	1	0	
5	1	3.92	0	1	0	
5	1	3.96	0	1.04	0.2	
5	1	4.04	0	1.04	0.2	
5	1	4.08	0	1.08	0.4	
5	1	4.12	0	1	0	
5	1	4.12	0	4.96	0.2	
5	1	4.16	0	1.08	0.4	
5	1	4.2	0	1.04	0.2	
5	1	4.24	0	1.08	0.4	
5	1	4.28	0	1	0	
5	1	4.28	0	4.96	0.2	
5	1	4.32	0	1.08	0.4	
5	1	4.36	0	1	0	
5	1	4.36	0	4.96	0.2	
5	1	4.4	0	1.08	0.4	
5	1	4.44	0	1	0	
5	1	4.44	0	4.96	0.2	
5	1	4.52	0	1	0	
5	1	4.52	0	4.96	0.2	
5	1	4.6	0	1	0	
5	1	4.6	0	4.96	0.2	
