   7.3379999999999995e-04   1.1020000000000001e-01   1.0429999999999999e+00
   9.4010000000000005e-01   2.1289999999999998e-03   4.7960000000000003e-01
   2.3650000000000001e-02   1.1659999999999999e+00   1.3480000000000000e-03
   5.8289999999999997e-01   5.9680000000000000e-01   5.9819999999999995e-01
   1.0089999999999999e+00   1.3509999999999999e-02   7.1850000000000004e-03
   5.2360000000000002e-03   1.0900000000000000e-02   1.0669999999999999e+00
   9.4149999999999998e-03   8.6429999999999996e-03   1.0710000000000000e+00
   3.3960000000000001e-03   1.1060000000000001e+00   2.9960000000000000e-03
   4.1729999999999996e-03   1.0830000000000000e+00   4.0540000000000003e-03
   1.0309999999999999e+00   8.5150000000000000e-03   1.2680000000000000e-02
   7.1060000000000001e-01   7.1350000000000002e-01   5.6899999999999999e-02
   7.9079999999999998e-02   7.5209999999999999e-01   7.7969999999999995e-01
   2.3990000000000000e-01   4.5690000000000001e-02   9.7180000000000000e-01
   2.3660000000000000e-01   9.5289999999999997e-01   2.4149999999999999e-01
   2.5929999999999997e-01   7.1230000000000004e-01   7.2450000000000003e-01
   7.0909999999999995e-01   5.0470000000000001e-02   7.1020000000000005e-01
   9.5169999999999999e-01   2.4030000000000001e-01   2.3940000000000000e-01
   6.8789999999999996e-01   6.9630000000000003e-01   2.5629999999999997e-01
   7.0209999999999995e-01   1.0130000000000000e-01   7.1370000000000000e-01
   1.0309999999999999e+00   1.7960000000000000e-02   6.6150000000000002e-03
   1.2670000000000001e-01   8.9729999999999999e-01   4.6550000000000002e-01
   3.3960000000000001e-03   1.1060000000000001e+00   2.9960000000000000e-03
   1.0380000000000000e+00   7.2630000000000004e-03   1.2610000000000000e-02
   1.0160000000000000e+00   5.5240000000000003e-03   2.6320000000000000e-02
   4.4460000000000000e-01   3.4250000000000003e-01   8.9590000000000003e-01
   7.8639999999999999e-01   3.6820000000000003e-01   5.2420000000000000e-01
   3.1300000000000000e-01   9.4020000000000004e-01   1.6630000000000000e-01
   3.1160000000000000e-02   1.0300000000000000e+00   5.0990000000000002e-03
   1.0340000000000000e+00   7.0169999999999998e-03   1.9529999999999999e-02
   4.4619999999999999e-01   6.6239999999999993e-02   8.9649999999999996e-01
   4.5100000000000001e-03   1.1259999999999999e+00   2.4979999999999998e-03
   9.3730000000000002e-01   3.0759999999999998e-01   1.9409999999999999e-01
   3.9319999999999999e-01   7.9179999999999995e-01   5.2610000000000001e-01
   7.8029999999999999e-01   5.2229999999999999e-01   3.9300000000000002e-01
   5.4990000000000006e-01   3.1909999999999999e-01   8.3560000000000001e-01
   3.1730000000000003e-01   6.0470000000000003e-02   9.4910000000000005e-01
   9.4149999999999998e-03   8.6429999999999996e-03   1.0710000000000000e+00
   5.4079999999999996e-03   1.0329999999999999e+00   1.7829999999999999e-02
   1.4189999999999999e-02   6.9340000000000001e-03   1.0609999999999999e+00
   5.2360000000000002e-03   1.0900000000000000e-02   1.0669999999999999e+00
   1.6230000000000000e-01   5.9549999999999999e-02   9.8799999999999999e-01
   5.2749999999999997e-01   7.8420000000000001e-01   3.6809999999999998e-01
   8.8959999999999995e-01   1.5320000000000000e-01   4.5860000000000001e-01
   1.8490000000000001e-01   9.3859999999999999e-01   3.2350000000000001e-01
   4.4919999999999999e-01   8.9080000000000004e-01   1.4119999999999999e-01
   1.9919999999999999e-01   1.6120000000000001e-01   9.8129999999999995e-01
   1.0420000000000000e+00   1.1240000000000000e-02   7.3949999999999997e-03
   8.9229999999999998e-01   4.5040000000000002e-01   1.4840000000000000e-01
   6.8609999999999999e-03   1.1060000000000001e+00   8.0230000000000006e-03
   9.4079999999999997e-01   1.8129999999999999e-01   3.1290000000000001e-01
   4.3720000000000000e-03   1.2090000000000000e-02   1.0669999999999999e+00
   1.0309999999999999e+00   1.7960000000000000e-02   6.6150000000000002e-03
   5.4079999999999996e-03   1.0329999999999999e+00   1.7829999999999999e-02
   3.1960000000000002e-02   4.0509999999999999e-03   1.0560000000000000e+00
   3.8539999999999998e-03   2.6929999999999999e-02   1.0549999999999999e+00
   9.2530000000000001e-02   9.9570000000000003e-01   6.3049999999999995e-02
   1.4110000000000000e-01   9.9090000000000000e-01   5.0590000000000003e-02
   6.5100000000000002e-01   4.7810000000000002e-01   6.5569999999999995e-01
   7.8900000000000003e-01   6.2670000000000003e-01   2.0979999999999999e-02
   8.6299999999999999e-01   2.0260000000000000e-01   4.9020000000000002e-01
   9.9539999999999995e-01   1.0510000000000000e-01   2.7269999999999999e-02
   9.7289999999999999e-01   3.9510000000000003e-02   2.4299999999999999e-01
   4.1139999999999999e-01   2.8100000000000003e-01   9.1279999999999994e-01
   5.3100000000000003e-01   5.3330000000000000e-01   7.4800000000000000e-01
   9.8980000000000001e-01   3.5839999999999997e-02   1.4990000000000001e-01
   6.4189999999999997e-02   5.4089999999999999e-02   9.9839999999999995e-01
   2.4560000000000001e-01   9.7399999999999998e-01   3.0779999999999998e-02
   2.3039999999999999e-01   3.8330000000000003e-02   9.7609999999999997e-01
   1.0620000000000000e-01   9.7350000000000003e-01   2.5669999999999998e-01
   8.1889999999999996e-01   5.1929999999999998e-01   2.7650000000000002e-01
   1.5429999999999999e-01   7.4619999999999997e-01   7.3619999999999997e-01
   1.7910000000000001e-01   9.7950000000000004e-01   1.2740000000000001e-01
   1.4380000000000001e-01   1.0120000000000000e-01   9.9029999999999996e-01
