   7.7340000000000004e-04   1.3770000000000000e+00
   1.0009999999999999e+00   4.0280000000000003e-03
   3.8100000000000001e-01   3.8469999999999999e-01
   6.2400000000000000e-01   2.1149999999999999e-01
   1.8840000000000001e-01   5.6699999999999995e-01
   4.9280000000000002e-01   2.9940000000000000e-01
   9.8430000000000004e-02   6.8750000000000000e-01
   2.8079999999999999e-01   4.7080000000000000e-01
   7.8420000000000001e-01   1.1600000000000001e-01
   8.8049999999999995e-01   6.2590000000000007e-02
   5.1970000000000002e-02   7.7420000000000000e-01
   4.3519999999999998e-01   3.4170000000000000e-01
   5.5559999999999998e-01   2.5629999999999997e-01
   2.3430000000000001e-01   5.1729999999999998e-01
   3.2950000000000002e-01   4.2690000000000000e-01
   6.9960000000000000e-01   1.6550000000000001e-01
   1.4360000000000001e-01   6.2209999999999999e-01
   1.2100000000000000e-01   6.5329999999999999e-01
   5.2320000000000000e-01   2.7779999999999999e-01
   7.4219999999999997e-01   1.4140000000000000e-01
   2.5750000000000001e-01   4.9440000000000001e-01
   4.0780000000000000e-01   3.6340000000000000e-01
   3.5460000000000003e-01   4.0610000000000002e-01
   8.3099999999999996e-01   8.9670000000000000e-02
   4.6329999999999999e-01   3.2040000000000002e-01
   9.3689999999999996e-01   3.4119999999999998e-02
   2.1110000000000001e-01   5.4149999999999998e-01
   2.7629999999999998e-02   8.3709999999999996e-01
   3.0470000000000003e-01   4.4879999999999998e-01
   7.5289999999999996e-02   7.2689999999999999e-01
   5.8850000000000002e-01   2.3410000000000000e-01
   6.6000000000000003e-01   1.8859999999999999e-01
   1.6589999999999999e-01   5.9440000000000004e-01
   6.7940000000000000e-01   1.7730000000000001e-01
   9.0830000000000000e-01   4.8360000000000000e-02
   3.9989999999999998e-02   8.0210000000000004e-01
   2.4579999999999999e-01   5.0590000000000002e-01
   1.0970000000000001e-01   6.6979999999999995e-01
   8.7010000000000004e-02   7.0689999999999997e-01
   5.0810000000000000e-01   2.8849999999999998e-01
   3.4200000000000003e-01   4.1639999999999999e-01
   4.7760000000000002e-01   3.0959999999999999e-01
   2.9299999999999998e-01   4.5970000000000000e-01
   2.2259999999999999e-01   5.2939999999999998e-01
   1.3210000000000000e-01   6.3810000000000000e-01
   6.0609999999999997e-01   2.2300000000000000e-01
   4.4890000000000002e-01   3.3090000000000003e-01
   8.5680000000000001e-01   7.5660000000000005e-02
   4.2090000000000000e-01   3.5249999999999998e-01
   1.9930000000000000e-01   5.5449999999999999e-01
   3.6840000000000001e-01   3.9450000000000002e-01
   2.6919999999999999e-01   4.8280000000000001e-01
   1.4640000000000000e-02   8.8270000000000004e-01
   5.3930000000000000e-01   2.6710000000000000e-01
   6.3850000000000004e-02   7.4870000000000003e-01
   3.9389999999999997e-01   3.7359999999999999e-01
   5.7150000000000001e-01   2.4520000000000000e-01
   9.6679999999999999e-01   1.8310000000000000e-02
   1.7690000000000000e-01   5.8040000000000003e-01
   8.0679999999999996e-01   1.0280000000000000e-01
   7.6349999999999996e-01   1.2839999999999999e-01
   3.1740000000000002e-01   4.3800000000000000e-01
   7.2050000000000003e-01   1.5350000000000000e-01
   6.4249999999999996e-01   2.0030000000000001e-01
   1.5479999999999999e-01   6.0809999999999997e-01
   7.0950000000000002e-01   1.5939999999999999e-01
   8.1119999999999998e-02   7.1640000000000004e-01
   5.9719999999999995e-01   2.2850000000000001e-01
   4.0110000000000001e-01   3.6870000000000003e-01
   4.2859999999999998e-01   3.4689999999999999e-01
   6.7059999999999997e-01   1.8300000000000000e-01
   1.8290000000000001e-01   5.7350000000000001e-01
   5.3139999999999998e-01   2.7250000000000002e-01
   2.7500000000000002e-01   4.7680000000000000e-01
   3.7430000000000002e-01   3.8960000000000000e-01
   1.2620000000000001e-01   6.4629999999999999e-01
   1.0400000000000000e-01   6.7859999999999998e-01
   6.8999999999999995e-01   1.7100000000000001e-01
   5.0049999999999994e-01   2.9380000000000001e-01
   8.9490000000000003e-01   5.5410000000000001e-02
   5.1570000000000005e-01   2.8320000000000001e-01
   2.5140000000000001e-01   5.0019999999999998e-01
   3.4870000000000001e-01   4.1060000000000002e-01
   4.7080000000000000e-01   3.1509999999999999e-01
   3.3579999999999999e-01   4.2149999999999999e-01
   4.8509999999999998e-01   3.0440000000000000e-01
   1.3789999999999999e-01   6.3000000000000000e-01
   4.6080000000000003e-02   7.8720000000000001e-01
   2.9899999999999999e-01   4.5440000000000003e-01
   4.5610000000000001e-01   3.2560000000000000e-01
   2.0549999999999999e-01   5.4800000000000004e-01
   6.1539999999999995e-01   2.1759999999999999e-01
   9.2159999999999997e-01   4.1110000000000001e-02
   3.3860000000000001e-02   8.1889999999999996e-01
   7.7390000000000003e-01   1.2239999999999999e-01
   2.2839999999999999e-01   5.2320000000000000e-01
   3.6149999999999999e-01   4.0060000000000001e-01
   5.4759999999999998e-01   2.6140000000000002e-01
   2.4010000000000001e-01   5.1160000000000005e-01
   4.1449999999999998e-01   3.5799999999999998e-01
   5.7520000000000002e-02   7.6200000000000001e-01
   1.1550000000000001e-01   6.6159999999999997e-01
   4.4180000000000003e-01   3.3620000000000000e-01
   9.2710000000000001e-02   6.9679999999999997e-01
   5.6359999999999999e-01   2.5059999999999999e-01
   7.5119999999999998e-01   1.3469999999999999e-01
   2.1260000000000001e-02   8.5670000000000002e-01
   3.8740000000000002e-01   3.7909999999999999e-01
   5.8009999999999995e-01   2.3940000000000000e-01
   6.5090000000000003e-01   1.9460000000000000e-01
   3.2350000000000001e-01   4.3209999999999998e-01
   1.7140000000000000e-01   5.8750000000000002e-01
   2.6290000000000002e-01   4.8849999999999999e-01
   3.1090000000000001e-01   4.4340000000000002e-01
   2.1679999999999999e-01   5.3530000000000000e-01
   8.1799999999999995e-01   9.6360000000000001e-02
   1.4910000000000001e-01   6.1519999999999997e-01
   7.3129999999999995e-01   1.4749999999999999e-01
   6.9730000000000000e-02   7.3729999999999996e-01
   7.9530000000000001e-01   1.0940000000000000e-01
   9.5069999999999999e-01   2.6810000000000000e-02
   1.9409999999999999e-01   5.6050000000000000e-01
   8.6950000000000005e-01   6.9489999999999996e-02
   1.5989999999999999e-01   6.0119999999999996e-01
   6.3249999999999995e-01   2.0630000000000001e-01
   7.3780000000000000e-03   9.2010000000000003e-01
   8.4309999999999996e-01   8.2519999999999996e-02
   2.8660000000000002e-01   4.6539999999999998e-01
   9.8160000000000003e-01   1.1590000000000000e-02
   2.8389999999999999e-01   4.6810000000000002e-01
   8.3699999999999997e-01   8.6069999999999994e-02
   1.1260000000000001e-01   6.6569999999999996e-01
   1.2370000000000000e-01   6.4929999999999999e-01
   8.4140000000000006e-02   7.1150000000000002e-01
   9.5860000000000001e-01   2.2700000000000001e-02
   7.7800000000000002e-01   1.1920000000000000e-01
   9.7430000000000005e-01   1.5410000000000000e-02
   2.1959999999999999e-01   5.3230000000000000e-01
   6.9479999999999997e-01   1.6839999999999999e-01
   1.9139999999999999e-01   5.6369999999999998e-01
   3.6850000000000001e-02   8.1030000000000002e-01
   5.3530000000000000e-01   2.6960000000000001e-01
   6.0219999999999996e-01   2.2509999999999999e-01
   2.7179999999999999e-01   4.7989999999999999e-01
   3.2629999999999998e-01   4.2949999999999999e-01
   3.7780000000000002e-01   3.8669999999999999e-01
   1.8559999999999999e-01   5.7040000000000002e-01
   4.5960000000000001e-01   3.2290000000000002e-01
   1.0690000000000000e-01   6.7410000000000003e-01
   2.2550000000000001e-01   5.2620000000000000e-01
   2.6640000000000003e-01   4.8499999999999999e-01
   6.8489999999999995e-01   1.7419999999999999e-01
   2.7800000000000002e-01   4.7399999999999998e-01
   4.1070000000000001e-01   3.6080000000000001e-01
   1.8010000000000001e-01   5.7650000000000001e-01
   5.2690000000000003e-01   2.7539999999999998e-01
   1.3530000000000000e-01   6.3339999999999996e-01
   2.0840000000000000e-01   5.4430000000000001e-01
   4.2530000000000001e-01   3.4920000000000001e-01
   5.1190000000000002e-01   2.8560000000000002e-01
   5.7589999999999997e-01   2.4220000000000000e-01
   2.4879999999999999e-01   5.0300000000000000e-01
   5.0400000000000000e-01   2.9120000000000001e-01
   1.4060000000000000e-01   6.2639999999999996e-01
   3.5149999999999998e-01   4.0820000000000001e-01
   2.9599999999999999e-01   4.5720000000000000e-01
   3.3279999999999998e-01   4.2459999999999998e-01
   4.6639999999999998e-01   3.1790000000000002e-01
   9.1410000000000002e-01   4.4710000000000000e-02
   4.7389999999999999e-01   3.1250000000000000e-01
   3.8369999999999999e-01   3.8179999999999997e-01
   5.1939999999999997e-01   2.8060000000000002e-01
   1.1339999999999999e-02   8.9929999999999999e-01
   4.4560000000000000e-01   3.3339999999999997e-01
   4.3029999999999999e-02   7.9430000000000001e-01
   4.8130000000000001e-01   3.0700000000000000e-01
   1.0120000000000000e-01   6.8300000000000005e-01
   3.7119999999999997e-01   3.9219999999999999e-01
   9.5530000000000004e-02   6.9279999999999997e-01
   4.3209999999999998e-01   3.4389999999999998e-01
   5.9299999999999997e-01   2.3110000000000000e-01
   2.4290000000000000e-01   5.0890000000000002e-01
   3.5809999999999997e-01   4.0310000000000001e-01
   3.4530000000000000e-01   4.1360000000000002e-01
   7.4709999999999999e-01   1.3819999999999999e-01
   7.0430000000000004e-01   1.6239999999999999e-01
   2.0280000000000001e-01   5.5120000000000002e-01
   3.3910000000000001e-01   4.1889999999999999e-01
   4.5229999999999998e-01   3.2810000000000000e-01
   3.1390000000000001e-01   4.4050000000000000e-01
   4.1799999999999998e-01   3.5480000000000000e-01
   4.8930000000000001e-01   3.0159999999999998e-01
   3.9090000000000003e-01   3.7669999999999998e-01
   3.6449999999999999e-01   3.9800000000000002e-01
   9.0180000000000005e-01   5.1420000000000000e-02
   6.5610000000000002e-01   1.9130000000000000e-01
   3.1979999999999997e-01   4.3540000000000001e-01
   5.8450000000000002e-01   2.3649999999999999e-01
   3.0809999999999998e-01   4.4579999999999997e-01
   1.1799999999999999e-01   6.5780000000000005e-01
   4.9669999999999997e-01   2.9640000000000000e-01
   2.3119999999999999e-01   5.2049999999999996e-01
   4.0439999999999998e-01   3.6559999999999998e-01
   8.1259999999999999e-01   9.9629999999999996e-02
   2.6040000000000002e-01   4.9130000000000001e-01
   5.5149999999999999e-01   2.5890000000000002e-01
   4.3859999999999999e-01   3.3910000000000001e-01
   6.6669999999999993e-02   7.4399999999999999e-01
   7.1599999999999997e-01   1.5579999999999999e-01
   3.0660000000000000e-02   8.2789999999999997e-01
   8.6229999999999996e-01   7.2929999999999995e-02
   5.6759999999999999e-01   2.4790000000000001e-01
   5.4349999999999998e-01   2.6419999999999999e-01
   1.6880000000000001e-01   5.9099999999999997e-01
   3.9700000000000002e-01   3.7130000000000002e-01
   8.8829999999999998e-01   5.9220000000000002e-02
   6.6459999999999997e-01   1.8609999999999999e-01
