   6.2920000000000004e-02   1.1479999999999999e+00   1.5520000000000000e+00
   9.2310000000000003e-02   1.9140000000000001e-02   1.6570000000000000e+00
   1.6530000000000000e+00   2.0059999999999998e+00   9.3540000000000001e-01
   1.2200000000000000e-01   3.6569999999999998e-02   9.9439999999999995e-01
   6.8189999999999995e-01   5.3420000000000002e-02   9.5269999999999999e-01
   8.0780000000000005e-02   3.7850000000000002e-02   1.6799999999999999e+00
   8.5650000000000004e-02   2.9170000000000001e-02   2.7440000000000002e+00
   1.6460000000000000e-01   8.8019999999999998e-01   9.8680000000000001e-01
   9.6070000000000003e-02   3.8500000000000001e-01   1.0009999999999999e+00
   1.8660000000000001e+00   3.9079999999999997e-02   9.7440000000000004e-01
   2.6850000000000002e-01   6.6919999999999993e-02   9.6319999999999995e-01
   8.6639999999999995e-02   1.3400000000000001e-01   1.0609999999999999e+00
   9.1749999999999998e-02   4.3209999999999998e-02   1.0540000000000000e+00
   1.2030000000000000e-01   1.2490000000000000e-01   9.9450000000000005e-01
   9.3200000000000005e-02   7.4850000000000000e-02   1.0100000000000000e+00
   1.2470000000000001e-01   2.4469999999999999e-02   9.9609999999999999e-01
   2.2730000000000000e-01   5.3749999999999999e-02   9.7399999999999998e-01
   1.8179999999999999e-01   6.4310000000000006e-02   9.8399999999999999e-01
   1.2130000000000001e-01   2.9120000000000000e-02   9.9550000000000005e-01
   1.1050000000000000e+00   6.6559999999999994e-02   9.4369999999999998e-01
   8.9209999999999998e-02   1.6600000000000001e-01   1.0140000000000000e+00
   1.3170000000000001e-01   5.5169999999999997e-01   9.9239999999999995e-01
   4.6389999999999998e-01   4.4889999999999999e-02   9.6519999999999995e-01
   7.2440000000000004e-01   2.3890000000000002e-02   9.9399999999999999e-01
   9.7239999999999993e-02   5.7049999999999997e-02   1.0020000000000000e+00
   1.4720000000000000e-01   3.8600000000000002e-02   9.9080000000000001e-01
   1.5220000000000000e-01   1.0050000000000001e-01   9.8939999999999995e-01
   2.7870000000000000e-01   6.5229999999999999e-01   9.5979999999999999e-01
   3.0990000000000001e-01   3.3140000000000003e-02   9.8280000000000001e-01
   1.0030000000000000e-01   3.1710000000000002e-02   1.0129999999999999e+00
   2.1450000000000000e-01   1.2130000000000001e+00   9.7780000000000000e-01
   2.4140000000000000e-01   7.1559999999999999e-02   9.7140000000000004e-01
   1.0750000000000000e-01   1.0740000000000000e-01   9.9660000000000004e-01
   1.6560000000000000e-01   5.8200000000000002e-02   9.8709999999999998e-01
   1.0560000000000000e-01   4.7280000000000003e-02   9.9839999999999995e-01
   9.6070000000000003e-02   3.5369999999999999e-02   1.0340000000000000e+00
   8.2290000000000002e-02   3.4000000000000002e-02   1.8540000000000001e+00
   8.7110000000000007e-02   5.1849999999999996e-01   1.0220000000000000e+00
   9.1139999999999999e-02   2.6890000000000001e-02   2.0800000000000001e+00
   8.0780000000000005e-02   3.7850000000000002e-02   1.6799999999999999e+00
   8.9569999999999997e-02   6.3829999999999998e-02   1.0750000000000000e+00
   1.3710000000000000e-01   3.9520000000000000e-02   9.9160000000000004e-01
   1.5750000000000000e-01   3.6130000000000002e-02   9.8890000000000000e-01
   1.0150000000000001e-01   1.8900000000000000e-01   9.9790000000000001e-01
   1.9370000000000001e-01   1.4970000000000000e-01   9.8150000000000004e-01
   9.1120000000000007e-02   4.2740000000000000e-02   1.0740000000000001e+00
   1.0930000000000000e+00   4.9349999999999998e-02   9.5730000000000004e-01
   2.5910000000000000e-01   6.5629999999999994e-02   9.6550000000000002e-01
   1.0929999999999999e-01   7.7280000000000004e-01   9.9629999999999996e-01
   1.9919999999999999e-01   4.1309999999999999e-02   9.8089999999999999e-01
   8.0110000000000001e-02   6.4759999999999998e-02   1.5509999999999999e+00
   8.2950000000000002e-01   5.6820000000000002e-02   9.4699999999999995e-01
   8.1360000000000002e-02   5.9350000000000003e-01   1.0620000000000001e+00
   9.1630000000000003e-02   2.2349999999999998e-02   1.7210000000000001e+00
   7.9380000000000006e-02   1.1169999999999999e-01   2.1899999999999999e+00
   1.4779999999999999e-01   5.7420000000000004e-01   9.8999999999999999e-01
   1.8740000000000001e-01   2.1770000000000000e-01   9.8270000000000002e-01
   1.2200000000000000e-01   3.6569999999999998e-02   9.9439999999999995e-01
   3.3720000000000000e-01   1.9530000000000000e-01   9.4630000000000003e-01
   1.5190000000000001e-01   3.6920000000000001e-02   9.8919999999999997e-01
   3.7359999999999999e-01   5.3310000000000003e-02   9.5430000000000004e-01
   1.7310000000000000e-01   2.8670000000000001e-02   9.8939999999999995e-01
   9.6259999999999998e-02   4.9720000000000000e-02   1.0089999999999999e+00
   1.0050000000000001e-01   6.2250000000000000e-02   9.9890000000000001e-01
   3.0990000000000001e-01   3.3140000000000003e-02   9.8280000000000001e-01
   8.8310000000000000e-02   5.3129999999999997e-02   1.1590000000000000e+00
   2.5530000000000003e-01   4.6729999999999999e-01   9.6709999999999996e-01
   9.8260000000000000e-02   2.4190000000000000e-02   1.0810000000000000e+00
   9.3039999999999998e-02   1.2379999999999999e-01   1.0040000000000000e+00
   1.9180000000000000e-01   6.0409999999999998e-02   9.8190000000000000e-01
   8.8779999999999998e-02   1.2290000000000000e-01   1.0509999999999999e+00
   1.3560000000000000e-01   1.5200000000000000e-01   9.9199999999999999e-01
   9.0090000000000003e-02   4.6230000000000000e-02   1.1160000000000001e+00
   1.3650000000000001e-01   1.5090000000000001e-01   9.9190000000000000e-01
   1.0090000000000000e-01   5.3650000000000003e-02   9.9800000000000000e-01
   2.0519999999999999e-01   5.2720000000000003e-02   9.7960000000000003e-01
   9.0429999999999996e-02   4.4100000000000000e-01   1.0089999999999999e+00
   9.8460000000000006e-02   9.5600000000000004e-02   9.9890000000000001e-01
   1.5529999999999999e-01   7.3459999999999998e-02   9.8860000000000003e-01
   2.2409999999999999e-01   8.2369999999999999e-02   9.7550000000000003e-01
   9.0499999999999997e-02   3.6339999999999997e-02   1.2030000000000001e+00
   9.6159999999999995e-02   4.1599999999999998e-02   1.0209999999999999e+00
   1.0480000000000000e-01   3.5600000000000000e-02   1.0009999999999999e+00
   1.3980000000000001e-01   5.4620000000000002e-02   9.9129999999999996e-01
   1.2200000000000000e-01   3.6569999999999998e-02   9.9439999999999995e-01
   2.4990000000000001e-01   4.4429999999999997e-02   9.6909999999999996e-01
   9.0499999999999997e-02   3.6339999999999997e-02   1.2030000000000001e+00
   1.6910000000000000e-01   3.5200000000000002e-02   9.8590000000000000e-01
   9.9419999999999994e-02   3.0840000000000001e-01   9.9880000000000002e-01
   2.3080000000000001e-01   4.7550000000000002e-02   9.7309999999999997e-01
   1.7419999999999999e-01   5.2690000000000001e-02   9.8570000000000002e-01
   9.0450000000000003e-02   1.0100000000000001e-01   1.0149999999999999e+00
   1.8200000000000000e-01   3.2379999999999999e-02   9.8809999999999998e-01
   9.3729999999999994e-02   4.0899999999999999e-02   1.0520000000000000e+00
   9.7989999999999994e-02   7.1120000000000003e-02   1.0000000000000000e+00
   1.1890000000000001e-01   4.7899999999999998e-02   9.9490000000000001e-01
   9.7430000000000003e-02   2.4899999999999999e-02   1.1210000000000000e+00
   1.2030000000000000e-01   1.2490000000000000e-01   9.9450000000000005e-01
   1.0480000000000000e-01   3.5600000000000000e-02   1.0009999999999999e+00
   1.2470000000000001e-01   2.4469999999999999e-02   9.9609999999999999e-01
   9.5030000000000003e-02   3.2320000000000002e-02   1.0580000000000001e+00
   9.4079999999999997e-02   4.9950000000000001e-02   1.0160000000000000e+00
   9.4079999999999997e-02   4.9950000000000001e-02   1.0160000000000000e+00
   9.3039999999999998e-02   1.2379999999999999e-01   1.0040000000000000e+00
   1.0750000000000000e-01   1.0740000000000000e-01   9.9660000000000004e-01
   1.6030000000000000e-01   5.2760000000000001e-02   9.8790000000000000e-01
   2.6429999999999998e-01   5.2179999999999997e-02   9.6450000000000002e-01
   8.5690000000000002e-02   2.0649999999999999e-01   1.0169999999999999e+00
   2.1110000000000001e-01   1.1000000000000000e-01   9.7919999999999996e-01
   2.8120000000000001e-01   6.7049999999999998e-02   9.5950000000000002e-01
   7.8399999999999997e-02   3.4639999999999999e-01   1.1220000000000001e+00
   1.0750000000000000e-01   1.0740000000000000e-01   9.9660000000000004e-01
   3.4189999999999998e-01   7.7609999999999998e-02   9.4740000000000002e-01
   8.6910000000000001e-02   5.4919999999999997e-02   1.3270000000000000e+00
   2.9039999999999999e-01   4.8640000000000003e-02   9.6299999999999997e-01
   1.4690000000000000e-01   3.9379999999999998e-02   9.9050000000000005e-01
   1.0360000000000000e-01   2.8680000000000001e-02   1.0260000000000000e+00
   1.8110000000000001e-01   4.6280000000000002e-02   9.8429999999999995e-01
   9.1749999999999998e-02   4.3209999999999998e-02   1.0540000000000000e+00
   1.7340000000000000e-01   4.1489999999999999e-02   9.8540000000000005e-01
   1.1820000000000000e-01   3.5319999999999997e-02   9.9560000000000004e-01
