   8.7730000000000002e-05   9.9929999999999997e-01
   1.0000000000000000e+00   2.2340000000000000e-05
   3.9329999999999998e-01   3.9319999999999999e-01
   6.2870000000000004e-01   2.0960000000000001e-01
   1.9520000000000001e-01   5.8609999999999995e-01
   4.9930000000000002e-01   2.9970000000000002e-01
   1.0400000000000000e-01   7.3309999999999997e-01
   2.9080000000000000e-01   4.8459999999999998e-01
   7.8949999999999998e-01   1.1269999999999999e-01
   8.8770000000000004e-01   5.9170000000000000e-02
   5.6930000000000001e-02   8.5580000000000001e-01
   4.4969999999999999e-01   3.4970000000000001e-01
   5.6130000000000002e-01   2.5419999999999998e-01
   2.4229999999999999e-01   5.3320000000000001e-01
   3.4100000000000003e-01   4.3850000000000000e-01
   7.0489999999999997e-01   1.6270000000000001e-01
   1.4920000000000000e-01   6.4680000000000004e-01
   1.2870000000000001e-01   6.9330000000000003e-01
   5.3020000000000000e-01   2.7770000000000000e-01
   7.4550000000000005e-01   1.3800000000000001e-01
   2.6610000000000000e-01   5.0790000000000002e-01
   4.2120000000000002e-01   3.7109999999999999e-01
   3.6659999999999998e-01   4.1599999999999998e-01
   8.3640000000000003e-01   8.6559999999999998e-02
   4.7080000000000000e-01   3.2160000000000000e-01
   9.4240000000000002e-01   2.9989999999999999e-02
   2.1870000000000001e-01   5.5889999999999995e-01
   3.1660000000000001e-02   9.9490000000000001e-01
   3.1619999999999998e-01   4.6200000000000002e-01
   7.9829999999999998e-02   7.7869999999999995e-01
   5.9389999999999998e-01   2.3230000000000001e-01
   6.6579999999999995e-01   1.8629999999999999e-01
   1.7219999999999999e-01   6.1519999999999997e-01
   6.8450000000000000e-01   1.7449999999999999e-01
   9.1539999999999999e-01   4.4999999999999998e-02
   4.7449999999999999e-02   9.9480000000000002e-01
   2.5419999999999998e-01   5.2039999999999997e-01
   1.1660000000000000e-01   7.1230000000000004e-01
   9.2570000000000000e-02   7.5370000000000004e-01
   5.1370000000000005e-01   2.8799999999999998e-01
   3.5389999999999999e-01   4.2720000000000002e-01
   4.8409999999999997e-01   3.1130000000000002e-01
   3.0340000000000000e-01   4.7339999999999999e-01
   2.3050000000000001e-01   5.4579999999999995e-01
   1.3769999999999999e-01   6.6439999999999999e-01
   6.1140000000000005e-01   2.2080000000000000e-01
   4.5739999999999997e-01   3.3239999999999997e-01
   8.6219999999999997e-01   7.3109999999999994e-02
   4.3509999999999999e-01   3.6040000000000000e-01
   2.0690000000000000e-01   5.7210000000000005e-01
   3.7990000000000002e-01   4.0460000000000002e-01
   2.7850000000000003e-01   4.9619999999999997e-01
   1.3240000000000000e-02   9.9539999999999995e-01
   5.4530000000000001e-01   2.6579999999999998e-01
   6.7470000000000002e-02   8.0900000000000005e-01
   4.0660000000000002e-01   3.8250000000000001e-01
   5.7689999999999997e-01   2.4360000000000001e-01
   9.7099999999999997e-01   1.5240000000000000e-02
   1.8370000000000000e-01   6.0019999999999996e-01
   8.1259999999999999e-01   9.9650000000000002e-02
   7.6759999999999995e-01   1.2529999999999999e-01
   3.2840000000000003e-01   4.5029999999999998e-01
   7.2540000000000004e-01   1.4979999999999999e-01
   6.4720000000000000e-01   1.9769999999999999e-01
