3.330291692	-12.51893151	25.74130815	
3.32976	-12.50806696	25.81798726	
3.337969231	-12.54257533	25.53272533	
3.337358769	-12.53198622	25.60865304	
3.336787692	-12.52127372	25.6848557	
3.345518769	-12.56046127	25.36375081	
3.344849231	-12.55008592	25.43906459	
3.344219077	-12.53958716	25.51465333	
3.3536	-12.58300988	25.15890133	
3.352851692	-12.57290997	25.2334637	
3.352142769	-12.56268667	25.30830104	
3.362331077	-12.60980798	24.919304	
3.361484308	-12.60004522	24.99297748	
3.360676923	-12.59015906	25.06692593	
3.370894769	-12.63098594	24.71893926	
3.369969231	-12.62149862	24.79186133	
3.369083077	-12.61188791	24.86505837	
3.379172923	-12.64695692	24.55668	
3.378188308	-12.63768335	24.62898815	
3.377243077	-12.62828639	24.70157126	
3.388140308	-12.66703967	24.36004859	
3.387076923	-12.65804155	24.43160533	
3.386052923	-12.64892003	24.50343704	
3.397915077	-12.69082101	24.13017215	
3.396753231	-12.68216004	24.20084	
3.395630769	-12.67337567	24.27178281	
3.407364923	-12.70953311	23.93802548	
3.406124308	-12.70114758	24.00794193	
3.404923077	-12.69263866	24.07813333	
3.416371692	-12.72358912	23.78248148	
3.415072	-12.71541734	23.851784	
3.413811692	-12.70712217	23.92136148	
3.426225231	-12.74120601	23.59406815	
3.424846769	-12.73330968	23.66261926	
3.423507692	-12.72528995	23.73144533	
3.437043692	-12.7619706	23.37391259	
3.435566769	-12.75441141	23.44157481	
3.434129231	-12.74672883	23.509512	
3.447379692	-12.77821683	23.189984	
3.445824	-12.77093309	23.25689481	
3.444307692	-12.76352596	23.32408059	
3.457115077	-12.79035788	23.04115526	
3.455500308	-12.78328789	23.10745215	
3.453924923	-12.7760945	23.174024	
3.467854769	-12.8055089	22.86096	
3.466161231	-12.79871436	22.92650548	
3.464507077	-12.79179643	22.99232593	
3.479716923	-12.82325674	22.65052533	
3.477924923	-12.81679934	22.71518193	
3.476172308	-12.81021855	22.78011348	
3.490939077	-12.83703711	22.47481481	
3.489068308	-12.83085516	22.53872	
3.487236923	-12.82454982	22.60290015	
3.501403077	-12.84726319	22.33270133	
3.499473231	-12.84129499	22.39599259	
3.497582769	-12.8352034	22.45955881	
3.513028923	-12.85994836	22.16072415	
3.511020308	-12.85425561	22.223264	
3.509051077	-12.84843946	22.28607881	
3.525934769	-12.87467944	21.96001037	
3.523827692	-12.86932383	22.02166133	
3.52176	-12.86384483	22.08358726	
3.538043077	-12.88599395	21.79251793	
3.535857231	-12.88091379	21.85341748	
3.533710769	-12.87571024	21.914592	
3.549235692	-12.89430506	21.6571197	
3.546990769	-12.88943866	21.71740533	
3.544785231	-12.88444885	21.77796593	
3.561747692	-12.90452437	21.49336059	
3.559424	-12.89993341	21.55289481	
3.557139692	-12.89521905	21.612704	
3.575697231	-12.91623869	21.3023677	
3.573275077	-12.91198488	21.36101304	
3.570892308	-12.90760766	21.41993333	
3.588691692	-12.92508734	21.14309333	
3.586190769	-12.92110897	21.20098726	
3.583729231	-12.91700721	21.25915615	
3.600612923	-12.93148349	21.01441037	
3.598052923	-12.92771887	21.07169037	
3.595532308	-12.92383086	21.12924533	
3.614011077	-12.93923694	20.85886933	
3.611372308	-12.93574776	20.91539793	
3.608772923	-12.9321352	20.97220148	
3.629004308	-12.9479345	20.67759733	
3.626267077	-12.94478248	20.73323704	
3.623569231	-12.94150705	20.7891517	
3.642884923	-12.95431729	20.52654104	
3.640068923	-12.95144072	20.58142933	
3.637292308	-12.94844074	20.63659259	
3.655534769	-12.95879848	20.40457333	
3.652659692	-12.95613565	20.4588477	
3.649824	-12.95334942	20.51339704	
3.669819077	-12.96408606	20.25725037	
3.666865231	-12.96169868	20.31077333	
3.663950769	-12.9591879	20.36457126	
3.685856	-12.96976687	20.08569926	
3.682803692	-12.96771664	20.13833333	
3.679790769	-12.965543	20.19124237	
3.700622769	-12.9736838	19.94286104	
3.697491692	-12.97190901	19.9947437	
3.6944	-12.97001083	20.04690133	
3.714001231	-12.97625002	19.82760859	
3.710811077	-12.97468898	19.87887733	
3.707660308	-12.97300454	19.93042104	
3.729171692	-12.97907174	19.6885037	
3.725902769	-12.97778615	19.73902104	
3.722673231	-12.97637716	19.78981333	
3.746252308	-12.9817358	19.52667348	
3.742884923	-12.98078735	19.57630193	
3.739556923	-12.97971551	19.62620533	
3.761905231	-12.98318687	19.39205333	
3.758459077	-12.98251387	19.44093037	
3.755052308	-12.98171747	19.49008237	
3.776012308	-12.98383812	19.28351615	
3.772507077	-12.98337887	19.33177926	
3.769041231	-12.98279622	19.38031733	
3.792068923	-12.98419398	19.15262933	
3.788484923	-12.98401018	19.20014104	
3.784940308	-12.98370298	19.2479277	
3.810193231	-12.98384128	19.00052	
3.806510769	-12.98399462	19.04714281	
3.802867692	-12.98402457	19.09404059	
3.826732308	-12.98282649	18.87411793	
3.822971077	-12.98325528	18.91998933	
3.819249231	-12.98356067	18.9661357	
3.841568	-12.98156277	18.772296	
3.837747692	-12.98220531	18.81755348	
3.833966769	-12.98272445	18.86308593	
3.830225231	-12.9831202	18.90889333	
3.858510769	-12.97945277	18.64962726	
3.854611692	-12.98037076	18.69413333	
3.850752	-12.98116535	18.73891437	
3.846931692	-12.98183654	18.78397037	
3.843150769	-12.98238434	18.82930133	
3.877678769	-12.97608332	18.50723881	
3.873681231	-12.97733845	18.550856	
3.869723077	-12.97847018	18.59474815	
3.865804308	-12.97947852	18.63891526	
3.861924923	-12.98036347	18.68335733	
3.858084923	-12.98112501	18.72807437	
3.854284308	-12.98176316	18.77306637	
3.850523077	-12.98227792	18.81833333	
3.895104	-12.97260266	18.38905481	
3.891027692	-12.97413324	18.43192059	
3.886990769	-12.97554043	18.47506133	
3.882993231	-12.97682421	18.51847704	
3.879035077	-12.9779846	18.5621677	
3.875116308	-12.9790216	18.60613333	
3.871236923	-12.97993519	18.65037393	
3.867396923	-12.98072539	18.69488948	
3.863596308	-12.9813922	18.73968	
3.859835077	-12.98193561	18.78474548	
3.910668308	-12.96942398	18.29394815	
3.906532923	-12.97116831	18.3362	
3.902436923	-12.97278924	18.37872681	
3.898380308	-12.97428678	18.42152859	
3.894363077	-12.97566092	18.46460533	
3.890385231	-12.97691166	18.50795704	
3.886446769	-12.97803901	18.5515837	
3.882547692	-12.97904296	18.59548533	
