50	0	
49.75	0.375	
49.5	0.75	
49.25	1.125	
49	1.5	
48.75	1.875	
48.5	2.25	
48.25	2.625	
48	3	
47.75	3.375	
47.5	3.75	
47.25	4.125	
47	4.5	
46.75	4.875	
46.5	5.25	
46.25	5.625	
46	6	
45.75	6.375	
45.5	6.75	
45.25	7.125	
45	7.5	
44.75	7.875	
44.5	8.25	
44.25	8.625	
44	9	
43.75	9.375	
43.5	9.75	
43.25	10.125	
43	10.5	
42.75	10.875	
42.5	11.25	
42.25	11.625	
42	12	
41.75	12.375	
41.5	12.75	
41.25	13.125	
41	13.5	
40.75	13.875	
40.5	14.25	
40.25	14.625	
40	15	
40.125	14.8125	
40.375	14.4375	
40.625	14.0625	
40.875	13.6875	
41.125	13.3125	
41.375	12.9375	
41.625	12.5625	
41.875	12.1875	
42.125	11.8125	
42.375	11.4375	
42.625	11.0625	
42.875	10.6875	
43.125	10.3125	
43.375	9.9375	
43.625	9.5625	
43.875	9.1875	
44.125	8.8125	
44.375	8.4375	
44.625	8.0625	
44.875	7.6875	
45.125	7.3125	
45.375	6.9375	
45.625	6.5625	
45.875	6.1875	
46.125	5.8125	
46.375	5.4375	
46.625	5.0625	
46.875	4.6875	
47.125	4.3125	
47.375	3.9375	
47.625	3.5625	
47.875	3.1875	
48.125	2.8125	
48.375	2.4375	
48.625	2.0625	
48.875	1.6875	
49.125	1.3125	
49.375	0.9375	
49.625	0.5625	
49.875	0.1875	
