0.8773333333	0	
0.8766666667	0	
0.876	0	
0.8753333333	0	
0.8746666667	0	
0.874	0	
0.8733333333	0	
0.8726666667	0	
0.872	0	
0.8713333333	0	
0.8706666667	0	
0.87	0	
0.8693333333	0	
0.8686666667	0	
0.868	0	
0.8673333333	0	
0.8666666667	0	
0.866	0	
0.8653333333	0	
0.8646666667	0	
0.864	0	
0.8633333333	0	
0.8626666667	0	
0.862	0	
0.8613333333	0	
0.8606666667	0	
0.86	0	
0.8593333333	0	
0.8586666667	0	
0.858	0	
0.8573333333	0	
0.8566666667	0	
0.856	0	
0.8553333333	0	
0.8546666667	0	
0.854	0	
0.8533333333	0	
0.8526666667	0	
0.852	0	
0.8513333333	0	
0.8506666667	0	
0.85	0	
0.7106666667	0	
0.71	0	
0.7093333333	0	
0.7086666667	0	
0.708	0	
0.7073333333	0	
0.7066666667	0	
0.706	0	
0.7053333333	0	
0.7046666667	0	
0.704	0	
0.7033333333	0	
0.7026666667	0	
0.702	0	
0.7013333333	0	
0.7006666667	0	
0.7	0	
0.6993333333	0	
0.6986666667	0	
0.698	0	
0.6973333333	0	
0.6966666667	0	
0.696	0	
0.6953333333	0	
0.6946666667	0	
0.694	0	
0.6933333333	0	
0.6926666667	0	
0.692	0	
0.6913333333	0	
0.6906666667	0	
0.69	0	
0.6893333333	0	
0.6886666667	0	
0.688	0	
0.6873333333	0	
0.6866666667	0	
0.686	0	
0.6853333333	0	
0.6846666667	0	
0.684	0	
0.6833333333	0	
0.6826666667	0	
0.544	0	
0.5433333333	0	
0.5426666667	0	
0.542	0	
0.5413333333	0	
0.5406666667	0	
0.54	0	
0.5393333333	0	
0.5386666667	0	
0.538	0	
0.5373333333	0	
0.5366666667	0	
0.536	0	
0.5353333333	0	
0.5346666667	0	
0.534	0	
0.5333333333	0	
0.5326666667	0	
0.532	0	
0.5313333333	0	
0.5306666667	0	
0.53	0	
0.5293333333	0	
0.5286666667	0	
0.528	0	
0.5273333333	0	
0.5266666667	0	
0.526	0	
0.5253333333	0	
0.5246666667	0	
0.524	0	
0.5233333333	0	
0.5226666667	0	
0.522	0	
0.5213333333	0	
0.5206666667	0	
0.52	0	
0.5193333333	0	
0.5186666667	0	
0.518	0	
0.5173333333	0	
0.5166666667	0	
0.516	0	
0.5153333333	0	
0.5146666667	0	
0.514	0	
0.378	0	
0.3773333333	0	
0.3766666667	0	
0.376	0	
0.3753333333	0	
0.3746666667	0	
0.374	0	
0.3733333333	0	
0.3726666667	0	
0.372	0	
0.3713333333	0	
0.3706666667	0	
0.37	0	
0.3693333333	0	
0.3686666667	0	
0.368	0	
0.3673333333	0	
0.3666666667	0	
0.366	0	
0.3653333333	0	
0.3646666667	0	
0.364	0	
0.3633333333	0	
0.3626666667	0	
0.362	0	
0.3613333333	0	
0.3606666667	0	
0.36	0	
0.3593333333	0	
0.3586666667	0	
0.358	0	
0.3573333333	0	
0.3566666667	0	
0.356	0	
0.3553333333	0	
0.3546666667	0	
0.354	0	
0.3533333333	0	
0.3526666667	0	
0.352	0	
0.3513333333	0	
0.3506666667	0	
0.35	0	
0.3493333333	0	
0.3486666667	0	
0.348	0	
0.3473333333	0	
0.3466666667	0	
