0.999	0.044	
0.992	0.126	
0.987	0.16	
0.985	0.172	
0.983	0.183	
0.982	0.188	
0.98	0.198	
0.977	0.213	
0.976	0.217	
0.975	0.222	
0.973	0.23	
0.971	0.239	
0.97	0.243	
0.969	0.247	
0.968	0.25	
0.966	0.258	
0.964	0.265	
0.963	0.269	
0.962	0.273	
0.961	0.276	
0.957	0.29	
0.954	0.299	
0.953	0.302	
0.951	0.309	
0.95	0.312	
0.947	0.321	
0.946	0.324	
0.942	0.335	
0.941	0.338	
0.937	0.349	
0.936	0.351	
0.935	0.354	
0.931	0.365	
0.93	0.367	
0.929	0.37	
0.927	0.375	
0.926	0.377	
0.925	0.379	
0.924	0.382	
0.922	0.387	
0.921	0.389	
0.92	0.391	
0.919	0.394	
0.917	0.398	
0.911	0.412	
0.909	0.416	
0.907	0.421	
0.906	0.423	
0.905	0.425	
0.904	0.427	
0.903	0.429	
0.902	0.431	
0.901	0.433	
0.9	0.435	
0.899	0.437	
0.898	0.439	
0.897	0.442	
0.895	0.446	
0.893	0.45	
0.891	0.454	
0.879	0.476	
0.877	0.48	
0.875	0.484	
0.868	0.496	
0.866	0.5	
0.861	0.508	
0.859	0.511	
0.858	0.513	
0.857	0.515	
0.856	0.516	
0.854	0.52	
0.849	0.528	
0.844	0.536	
0.839	0.544	
0.835	0.55	
0.831	0.556	
0.827	0.562	
0.823	0.568	
0.82	0.572	
0.816	0.578	
0.813	0.582	
0.809	0.587	
0.808	0.589	
0.807	0.59	
0.803	0.595	
0.802	0.597	
0.801	0.598	
0.797	0.603	
0.796	0.605	
0.795	0.606	
0.791	0.611	
0.79	0.613	
0.789	0.614	
0.786	0.618	
0.783	0.622	
0.78	0.625	
0.779	0.627	
0.778	0.628	
0.775	0.631	
0.774	0.633	
0.773	0.634	
0.77	0.638	
0.767	0.641	
0.766	0.642	
0.764	0.645	
0.763	0.646	
0.76	0.649	
0.759	0.651	
0.758	0.652	
0.755	0.655	
0.754	0.656	
0.752	0.659	
0.751	0.66	
0.748	0.663	
0.747	0.664	
0.743	0.669	
0.742	0.67	
0.739	0.673	
0.738	0.674	
0.735	0.678	
0.732	0.681	
0.731	0.682	
0.728	0.685	
0.727	0.686	
0.724	0.689	
0.723	0.69	
0.72	0.693	
0.719	0.695	
0.718	0.696	
0.715	0.699	
0.714	0.7	
0.711	0.703	
0.71	0.704	
0.707	0.707	
0.706	0.708	
0.703	0.711	
0.702	0.712	
0.699	0.715	
0.698	0.716	
0.695	0.719	
0.693	0.72	
0.69	0.723	
0.689	0.724	
0.686	0.727	
0.685	0.728	
0.682	0.731	
0.681	0.732	
0.678	0.735	
0.676	0.736	
0.673	0.739	
0.672	0.74	
0.669	0.743	
0.668	0.744	
0.664	0.747	
0.663	0.748	
0.66	0.751	
0.659	0.752	
0.655	0.755	
0.654	0.756	
0.651	0.759	
0.649	0.76	
0.646	0.763	
0.645	0.764	
0.641	0.767	
0.64	0.768	
0.634	0.773	
0.633	0.774	
0.631	0.775	
0.63	0.776	
0.627	0.779	
0.625	0.78	
0.622	0.783	
0.62	0.784	
0.614	0.789	
0.613	0.79	
0.611	0.791	
0.61	0.792	
0.606	0.795	
0.605	0.796	
0.603	0.797	
0.602	0.798	
0.598	0.801	
0.597	0.802	
0.595	0.803	
0.594	0.804	
0.59	0.807	
0.589	0.808	
0.587	0.809	
0.586	0.81	
0.582	0.813	
0.58	0.814	
0.568	0.823	
0.566	0.824	
0.562	0.827	
0.56	0.828	
0.556	0.831	
0.554	0.832	
0.55	0.835	
0.548	0.836	
0.544	0.839	
0.542	0.84	
0.528	0.849	
0.526	0.85	
0.515	0.857	
0.513	0.858	
0.511	0.859	
0.51	0.86	
0.508	0.861	
0.506	0.862	
0.484	0.875	
0.482	0.876	
0.48	0.877	
0.478	0.878	
0.476	0.879	
0.474	0.88	
0.454	0.891	
0.452	0.892	
0.45	0.893	
0.448	0.894	
0.446	0.895	
0.444	0.896	
0.442	0.897	
0.439	0.898	
0.437	0.899	
0.435	0.9	
0.433	0.901	
0.431	0.902	
0.429	0.903	
0.427	0.904	
0.425	0.905	
0.423	0.906	
0.421	0.907	
0.418	0.908	
0.416	0.909	
0.414	0.91	
0.412	0.911	
0.41	0.912	
0.398	0.917	
0.396	0.918	
0.394	0.919	
0.391	0.92	
0.389	0.921	
0.387	0.922	
0.379	0.925	
0.377	0.926	
0.375	0.927	
0.372	0.928	
0.37	0.929	
0.367	0.93	
0.365	0.931	
0.362	0.932	
0.354	0.935	
0.351	0.936	
0.349	0.937	
0.346	0.938	
0.338	0.941	
0.335	0.942	
0.321	0.947	
0.318	0.948	
0.309	0.951	
0.306	0.952	
0.302	0.953	
0.299	0.954	
0.29	0.957	
0.286	0.958	
0.276	0.961	
0.273	0.962	
0.269	0.963	
0.265	0.964	
0.247	0.969	
0.243	0.97	
0.239	0.971	
0.234	0.972	
0.23	0.973	
0.226	0.974	
0.222	0.975	
0.217	0.976	
0.213	0.977	
0.208	0.978	
0.183	0.983	
0.178	0.984	
0.172	0.985	
0.166	0.986	
0.16	0.987	
0.154	0.988	
0.044	0.999	
0.063	0.998	
0.077	0.997	
0.089	0.996	
0.099	0.995	
0.109	0.994	
0.118	0.993	
0.126	0.992	
0.133	0.991	
0.141	0.99	
0.147	0.989	
0.188	0.982	
0.194	0.981	
0.198	0.98	
0.203	0.979	
0.25	0.968	
0.254	0.967	
0.258	0.966	
0.262	0.965	
0.279	0.96	
0.283	0.959	
0.293	0.956	
0.296	0.955	
0.312	0.95	
0.315	0.949	
0.324	0.946	
0.327	0.945	
0.329	0.944	
0.332	0.943	
0.341	0.94	
0.343	0.939	
0.357	0.934	
0.359	0.933	
0.382	0.924	
0.384	0.923	
0.401	0.916	
0.403	0.915	
0.405	0.914	
0.407	0.913	
0.455	0.89	
0.457	0.889	
0.459	0.888	
0.461	0.887	
0.463	0.886	
0.465	0.885	
